"","GEOID","NAME","med_inc_estimate","med_inc_moe","num_tobacco_retailers","geometry"
"1","360050001000","Block Group 0, Census Tract 1, Bronx County, New York",NA,NA,NA,list(list(c(-73.892504, -73.872264, -73.867118, -73.870207, -73.870973, -73.871408, -73.875301, -73.878181, -73.882929, -73.886834, -73.88789, -73.890886, -73.891936, -73.892766, -73.892182, -73.899869, -73.892504, 40.801206, 40.794992, 40.793742, 40.790909, 40.789057, 40.790285, 40.792396, 40.79441, 40.795289, 40.798037, 40.798404, 40.797779, 40.796705, 40.792836, 40.790394, 40.792449, 40.801206)))
"2","360050001001","Block Group 1, Census Tract 1, Bronx County, New York",NA,NA,NA,list(list(c(-73.892766, -73.891936, -73.890886, -73.88789, -73.886834, -73.882929, -73.878181, -73.875301, -73.871408, -73.870973, -73.870809, -73.871631, -73.873088, -73.876973, -73.878307, -73.885303, -73.888307, -73.89057, -73.892182, -73.892766, 40.792836, 40.796705, 40.797779, 40.798404, 40.798037, 40.795289, 40.79441, 40.792396, 40.790285, 40.789057, 40.787897, 40.786798, 40.785855, 40.785778, 40.785357, 40.786685, 40.787006, 40.790108, 40.790394, 40.792836)))
"3","360050002000","Block Group 0, Census Tract 2, Bronx County, New York",NA,NA,NA,list(list(c(-73.866484, -73.862224, -73.859495, -73.859033, -73.858665, -73.858025, -73.85653, -73.855256, -73.854632, -73.862965, -73.866484, 40.805901, 40.810031, 40.80897, 40.809947, 40.806833, 40.805406, 40.804794, 40.804608, 40.799724, 40.79767, 40.805901)))
"4","360050002001","Block Group 1, Census Tract 2, Bronx County, New York",NA,NA,1,list(list(c(-73.863329, -73.861482, -73.859717, -73.85772, -73.862847, -73.863329, 40.814782, 40.815029, 40.815269, 40.813362, 40.812673, 40.814782)))
"5","360050002002","Block Group 2, Census Tract 2, Bronx County, New York",72232,53227,1,list(list(c(-73.865218, -73.864255, -73.863329, -73.862847, -73.85772, -73.857156, -73.856133, -73.858652, -73.857509, -73.858665, -73.859033, -73.859495, -73.862224, -73.86115, -73.864431, -73.865218, 40.814529, 40.814658, 40.814782, 40.812673, 40.813362, 40.812824, 40.811415, 40.811069, 40.806881, 40.806833, 40.809947, 40.80897, 40.810031, 40.811421, 40.813269, 40.814529)))
"6","360050002003","Block Group 3, Census Tract 2, Bronx County, New York",72286,45231,NA,list(list(c(-73.858665, -73.857509, -73.858652, -73.856133, -73.855618, -73.855312, -73.854417, -73.85653, -73.858025, -73.858665, 40.806833, 40.806881, 40.811069, 40.811415, 40.810608, 40.809329, 40.80578, 40.804794, 40.805406, 40.806833)))
"7","360050004000","Block Group 0, Census Tract 4, Bronx County, New York",NA,NA,NA,list(list(c(-73.855256, -73.850175, -73.847642, -73.84802, -73.850287, -73.850018, -73.849359, -73.852854, -73.851401, -73.848893, -73.846849, -73.846387, -73.843134, -73.845117, -73.846654, -73.853072, -73.854632, -73.855256, 40.804608, 40.804489, 40.80513, 40.805993, 40.808475, 40.810007, 40.812314, 40.814453, 40.81411, 40.813055, 40.810714, 40.811625, 40.811603, 40.806299, 40.801024, 40.800113, 40.799724, 40.804608)))
"8","360050004001","Block Group 1, Census Tract 4, Bronx County, New York",NA,NA,3,list(list(c(-73.858703, -73.85778, -73.856783, -73.855618, -73.856133, -73.857156, -73.85772, -73.859717, -73.858703, 40.815405, 40.81553, 40.815662, 40.810608, 40.811415, 40.812824, 40.813362, 40.815269, 40.815405)))
"9","360050004002","Block Group 2, Census Tract 4, Bronx County, New York",64616,14352,1,list(list(c(-73.856783, -73.85362, -73.851629, -73.851145, -73.851401, -73.852854, -73.849359, -73.850018, -73.855312, -73.855618, -73.856783, 40.815662, 40.816088, 40.816354, 40.814396, 40.81411, 40.814453, 40.812314, 40.810007, 40.809329, 40.810608, 40.815662)))
